Airline,Travel Date,Return Date,Departure,Arrival,Price,Total Travel Time,Stops,Layover City,Layover Time,Collection Date
multipleAirlines,2024-08-14,2024-08-23,2:30pm,5:10am,"$1,567",25 hours 40 minutes,One,Seattle,9 hours 28 minutes,2024-07-03
Delta,2024-08-14,2024-08-23,3:09pm,3:30pm,"$1,681",35 hours 21 minutes,One,Seattle,18 hours 30 minutes,2024-07-03
United,2024-08-14,2024-08-23,7:58pm,6:45pm,"$1,680",33 hours 47 minutes,One,San Francisco,16 hours 43 minutes,2024-07-03
Asiana Airlines,2024-08-14,2024-08-23,7:58pm,11:30am,"$1,427",26 hours 32 minutes,Two,"San Francisco, Seoul","1 hour 43 minutes, 6 hours 0 minutes",2024-07-03
Korean Air,2024-08-14,2024-08-23,12:10pm,5:50pm,"$1,748",40 hours 40 minutes,One,Seoul,23 hours 30 minutes,2024-07-03
Korean Air,2024-08-14,2024-08-23,12:10pm,9:25am,"$2,096",32 hours 15 minutes,One,Seoul,15 hours 10 minutes,2024-07-03
Turkish Airlines,2024-08-14,2024-08-23,2:50pm,8:20am,"$1,993",28 hours 30 minutes,One,Istanbul,5 hours 15 minutes,2024-07-03
Japan Airlines,2024-08-14,2024-08-23,12:35pm,11:35am,"$2,104",34 hours 0 minutes,One,Tokyo,17 hours 0 minutes,2024-07-03
Delta,2024-08-15,2024-08-24,7:54am,3:30pm,"$1,043",18 hours 36 minutes,One,Seattle,1 hour 43 minutes,2024-07-03
United,2024-08-15,2024-08-24,6:00am,6:45pm,"$1,043",23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
Delta,2024-08-15,2024-08-24,3:09pm,3:15pm,"$1,103",35 hours 6 minutes,One,Seattle,18 hours 15 minutes,2024-07-03
United,2024-08-15,2024-08-24,7:58pm,6:45pm,"$1,103",33 hours 47 minutes,One,San Francisco,16 hours 43 minutes,2024-07-03
United,2024-08-15,2024-08-24,7:58pm,4:05am,"$1,228",19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
United,2024-08-15,2024-08-24,6:00am,4:05am,"$1,186",33 hours 5 minutes,One,San Francisco,16 hours 1 minute,2024-07-03
multipleAirlines,2024-08-15,2024-08-24,8:32am,6:25pm,"$1,236",20 hours 53 minutes,Two,"Houston, Tokyo","0 hours 59 minutes, 1 hour 45 minutes",2024-07-03
multipleAirlines,2024-08-15,2024-08-24,7:15am,6:25pm,"$1,236",22 hours 10 minutes,Two,"Houston, Tokyo","2 hours 19 minutes, 1 hour 45 minutes",2024-07-03
Korean Air,2024-08-15,2024-08-24,10:50am,12:10pm,"$1,405",36 hours 20 minutes,One,Seoul,19 hours 15 minutes,2024-07-03
multipleAirlines,2024-08-15,2024-08-24,7:45pm,4:10am,"$1,567",19 hours 25 minutes,One,Seattle,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-15,2024-08-24,7:45pm,5:10am,"$1,567",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-15,2024-08-24,6:00am,5:00pm,"$1,657",22 hours 0 minutes,One,San Francisco,5 hours 16 minutes,2024-07-03
multipleAirlines,2024-08-15,2024-08-24,5:45pm,4:10am,"$1,567",21 hours 25 minutes,One,Seattle,5 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-15,2024-08-24,5:45pm,5:10am,"$1,567",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-15,2024-08-24,3:59pm,5:10am,"$1,567",24 hours 11 minutes,One,Seattle,7 hours 59 minutes,2024-07-03
multipleAirlines,2024-08-15,2024-08-24,3:59pm,4:10am,"$1,567",23 hours 11 minutes,One,Seattle,6 hours 59 minutes,2024-07-03
multipleAirlines,2024-08-15,2024-08-24,7:58pm,5:15am,"$1,797",20 hours 17 minutes,One,San Francisco,3 hours 38 minutes,2024-07-03
multipleAirlines,2024-08-15,2024-08-24,2:30pm,4:10am,"$1,567",24 hours 40 minutes,One,Seattle,8 hours 28 minutes,2024-07-03
multipleAirlines,2024-08-15,2024-08-24,7:58pm,4:50am,"$1,797",19 hours 52 minutes,One,San Francisco,3 hours 13 minutes,2024-07-03
China Airlines,2024-08-15,2024-08-24,6:20am,5:10am,"$1,473",33 hours 50 minutes,One,Los Angeles,17 hours 12 minutes,2024-07-03
Japan Airlines,2024-08-15,2024-08-24,11:30am,8:50pm,"$1,916",20 hours 20 minutes,One,Tokyo,3 hours 40 minutes,2024-07-03
Japan Airlines,2024-08-15,2024-08-24,12:10pm,8:55pm,"$2,041",19 hours 45 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-15,2024-08-24,2:30pm,5:10am,"$1,788",25 hours 40 minutes,One,Seattle,9 hours 28 minutes,2024-07-03
multipleAirlines,2024-08-15,2024-08-24,12:53pm,4:10am,"$1,788",26 hours 17 minutes,One,Seattle,10 hours 8 minutes,2024-07-03
Korean Air,2024-08-15,2024-08-24,12:10pm,9:25am,"$1,925",32 hours 15 minutes,One,Seoul,15 hours 10 minutes,2024-07-03
Delta,2024-08-16,2024-08-25,7:54am,3:15pm,"$1,093",18 hours 21 minutes,One,Seattle,1 hour 28 minutes,2024-07-03
United,2024-08-16,2024-08-25,7:58pm,4:05am,"$1,093",19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
United,2024-08-16,2024-08-25,6:00am,6:45pm,"$1,093",23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
Delta,2024-08-16,2024-08-25,5:20am,3:15pm,"$1,097",20 hours 55 minutes,Two,"Salt Lake City, Seattle","1 hour 31 minutes, 1 hour 50 minutes",2024-07-03
United,2024-08-16,2024-08-25,6:00am,4:05am,"$1,103",33 hours 5 minutes,One,San Francisco,16 hours 1 minute,2024-07-03
Korean Air,2024-08-16,2024-08-25,12:10pm,12:10pm,"$1,257",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
China Airlines,2024-08-16,2024-08-25,6:20am,9:20pm,"$1,452",26 hours 0 minutes,One,Los Angeles,9 hours 22 minutes,2024-07-03
multipleAirlines,2024-08-16,2024-08-25,6:00am,5:00pm,"$1,797",22 hours 0 minutes,One,San Francisco,5 hours 16 minutes,2024-07-03
multipleAirlines,2024-08-16,2024-08-25,7:58pm,5:15am,"$1,797",20 hours 17 minutes,One,San Francisco,3 hours 38 minutes,2024-07-03
multipleAirlines,2024-08-16,2024-08-25,7:58pm,4:50am,"$1,797",19 hours 52 minutes,One,San Francisco,3 hours 13 minutes,2024-07-03
multipleAirlines,2024-08-16,2024-08-25,7:45pm,5:10am,"$1,904",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-16,2024-08-25,7:45pm,5:10am,"$1,907",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
Delta,2024-08-16,2024-08-25,3:09pm,3:25pm,"$1,686",35 hours 16 minutes,One,Seattle,18 hours 25 minutes,2024-07-03
Korean Air,2024-08-16,2024-08-25,12:10pm,10:30pm,"$1,963",21 hours 20 minutes,One,Seoul,4 hours 10 minutes,2024-07-03
United,2024-08-16,2024-08-25,7:58pm,6:45pm,"$1,685",33 hours 47 minutes,One,San Francisco,16 hours 43 minutes,2024-07-03
multipleAirlines,2024-08-16,2024-08-25,5:45pm,5:10am,"$1,904",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-16,2024-08-25,5:45pm,5:10am,"$1,907",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
Korean Air,2024-08-16,2024-08-25,10:50am,12:10pm,"$1,833",36 hours 20 minutes,One,Seoul,19 hours 15 minutes,2024-07-03
Japan Airlines,2024-08-16,2024-08-25,12:10pm,8:55pm,"$2,206",19 hours 45 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-16,2024-08-25,3:59pm,5:10am,"$1,904",24 hours 11 minutes,One,Seattle,7 hours 59 minutes,2024-07-03
multipleAirlines,2024-08-16,2024-08-25,2:30pm,5:10am,"$1,904",25 hours 40 minutes,One,Seattle,9 hours 28 minutes,2024-07-03
multipleAirlines,2024-08-16,2024-08-25,3:59pm,5:10am,"$1,907",24 hours 11 minutes,One,Seattle,7 hours 59 minutes,2024-07-03
Turkish Airlines,2024-08-16,2024-08-25,2:50pm,8:20am,"$1,988",28 hours 30 minutes,One,Istanbul,5 hours 15 minutes,2024-07-03
Asiana Airlines,2024-08-16,2024-08-25,7:58pm,11:30am,"$1,526",26 hours 32 minutes,Two,"San Francisco, Seoul","1 hour 43 minutes, 6 hours 0 minutes",2024-07-03
Japan Airlines,2024-08-16,2024-08-25,10:47am,8:55pm,"$1,803",21 hours 8 minutes,Two,"San Diego, Tokyo","1 hour 40 minutes, 1 hour 25 minutes",2024-07-03
United,2024-08-17,2024-08-26,7:58pm,4:05am,"$1,043",19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
United,2024-08-17,2024-08-26,6:00am,6:45pm,"$1,043",23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
Delta,2024-08-17,2024-08-26,7:54am,3:25pm,"$1,172",18 hours 31 minutes,One,Seattle,1 hour 38 minutes,2024-07-03
United,2024-08-17,2024-08-26,6:00am,4:05am,"$1,053",33 hours 5 minutes,One,San Francisco,16 hours 1 minute,2024-07-03
Delta,2024-08-17,2024-08-26,3:09pm,3:30pm,"$1,183",35 hours 21 minutes,One,Seattle,18 hours 30 minutes,2024-07-03
Korean Air,2024-08-17,2024-08-26,12:10pm,12:10pm,"$1,338",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
multipleAirlines,2024-08-17,2024-08-26,6:00am,5:00pm,"$1,693",22 hours 0 minutes,One,San Francisco,5 hours 16 minutes,2024-07-03
multipleAirlines,2024-08-17,2024-08-26,5:45pm,5:10am,"$1,563",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-17,2024-08-26,5:45pm,4:10am,"$1,563",21 hours 25 minutes,One,Seattle,5 hours 10 minutes,2024-07-03
Japan Airlines,2024-08-17,2024-08-26,12:10pm,2:30pm,"$1,510",37 hours 20 minutes,One,Tokyo,20 hours 45 minutes,2024-07-03
multipleAirlines,2024-08-17,2024-08-26,7:58pm,5:15am,"$1,693",20 hours 17 minutes,One,San Francisco,3 hours 38 minutes,2024-07-03
multipleAirlines,2024-08-17,2024-08-26,7:58pm,12:10pm,"$1,226",27 hours 12 minutes,Two,"San Francisco, Tokyo","3 hours 58 minutes, 5 hours 10 minutes",2024-07-03
multipleAirlines,2024-08-17,2024-08-26,7:58pm,4:50am,"$1,693",19 hours 52 minutes,One,San Francisco,3 hours 13 minutes,2024-07-03
multipleAirlines,2024-08-17,2024-08-26,3:59pm,5:10am,"$1,563",24 hours 11 minutes,One,Seattle,7 hours 59 minutes,2024-07-03
multipleAirlines,2024-08-17,2024-08-26,2:30pm,5:10am,"$1,563",25 hours 40 minutes,One,Seattle,9 hours 28 minutes,2024-07-03
multipleAirlines,2024-08-17,2024-08-26,2:30pm,4:10am,"$1,563",24 hours 40 minutes,One,Seattle,8 hours 28 minutes,2024-07-03
multipleAirlines,2024-08-17,2024-08-26,3:59pm,4:10am,"$1,563",23 hours 11 minutes,One,Seattle,6 hours 59 minutes,2024-07-03
Japan Airlines,2024-08-17,2024-08-26,12:10pm,8:55pm,"$1,909",19 hours 45 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
China Airlines,2024-08-17,2024-08-26,6:20am,5:10am,"$1,535",33 hours 50 minutes,One,Los Angeles,17 hours 12 minutes,2024-07-03
Japan Airlines,2024-08-17,2024-08-26,11:30am,8:50pm,"$2,078",20 hours 20 minutes,One,Tokyo,3 hours 40 minutes,2024-07-03
Korean Air,2024-08-17,2024-08-26,12:10pm,10:30pm,"$2,044",21 hours 20 minutes,One,Seoul,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-17,2024-08-26,12:53pm,4:10am,"$1,741",26 hours 17 minutes,One,Seattle,10 hours 8 minutes,2024-07-03
multipleAirlines,2024-08-17,2024-08-26,12:53pm,5:10am,"$1,741",27 hours 17 minutes,One,Seattle,11 hours 8 minutes,2024-07-03
Korean Air,2024-08-17,2024-08-26,10:50am,10:30pm,"$2,318",22 hours 40 minutes,One,Seoul,5 hours 35 minutes,2024-07-03
Japan Airlines,2024-08-17,2024-08-26,12:35pm,8:50pm,"$2,428",19 hours 15 minutes,One,Tokyo,2 hours 25 minutes,2024-07-03
Delta,2024-08-18,2024-08-27,7:54am,3:30pm,"$1,043",18 hours 36 minutes,One,Seattle,1 hour 43 minutes,2024-07-03
United,2024-08-18,2024-08-27,7:58pm,4:05am,"$1,043",19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
United,2024-08-18,2024-08-27,6:00am,6:45pm,"$1,043",23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
United,2024-08-18,2024-08-27,7:15am,6:45pm,"$1,047",22 hours 30 minutes,Two,"Houston, San Francisco","1 hour 49 minutes, 2 hours 20 minutes",2024-07-03
United,2024-08-18,2024-08-27,6:00am,6:45pm,"$1,047",23 hours 45 minutes,Two,"Denver, San Francisco","0 hours 55 minutes, 4 hours 51 minutes",2024-07-03
United,2024-08-19,2024-08-28,7:45am,6:45pm,$993,22 hours 0 minutes,One,San Francisco,4 hours 59 minutes,2024-07-03
United,2024-08-19,2024-08-28,7:55pm,4:05am,$993,19 hours 10 minutes,One,San Francisco,2 hours 1 minute,2024-07-03
United,2024-08-19,2024-08-28,3:50pm,4:05am,$993,23 hours 15 minutes,One,San Francisco,6 hours 6 minutes,2024-07-03
United,2024-08-19,2024-08-28,7:45am,4:05am,"$1,002",31 hours 20 minutes,One,San Francisco,14 hours 14 minutes,2024-07-03
Japan Airlines,2024-08-19,2024-08-28,12:10pm,2:30pm,"$1,031",37 hours 20 minutes,One,Tokyo,20 hours 45 minutes,2024-07-03
United,2024-08-20,2024-08-29,7:55pm,4:05am,$993,19 hours 10 minutes,One,San Francisco,2 hours 1 minute,2024-07-03
United,2024-08-20,2024-08-29,3:50pm,4:05am,$993,23 hours 15 minutes,One,San Francisco,6 hours 6 minutes,2024-07-03
Delta,2024-08-20,2024-08-29,3:09pm,3:20pm,"$1,003",35 hours 11 minutes,One,Seattle,18 hours 20 minutes,2024-07-03
United,2024-08-20,2024-08-29,7:45am,4:05am,"$1,002",31 hours 20 minutes,One,San Francisco,14 hours 14 minutes,2024-07-03
United,2024-08-20,2024-08-29,7:45am,6:45pm,"$1,178",22 hours 0 minutes,One,San Francisco,4 hours 59 minutes,2024-07-03
Japan Airlines,2024-08-20,2024-08-29,12:10pm,2:30pm,"$1,081",37 hours 20 minutes,One,Tokyo,20 hours 45 minutes,2024-07-03
Korean Air,2024-08-20,2024-08-29,12:10pm,12:10pm,"$1,157",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
Japan Airlines,2024-08-20,2024-08-29,11:30am,8:50pm,"$1,378",20 hours 20 minutes,One,Tokyo,3 hours 40 minutes,2024-07-03
multipleAirlines,2024-08-20,2024-08-29,7:45pm,5:10am,"$1,487",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-20,2024-08-29,7:45am,5:00pm,"$1,617",20 hours 15 minutes,One,San Francisco,3 hours 29 minutes,2024-07-03
multipleAirlines,2024-08-20,2024-08-29,7:45pm,4:10am,"$1,487",19 hours 25 minutes,One,Seattle,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-20,2024-08-29,7:55pm,5:15am,"$1,617",20 hours 20 minutes,One,San Francisco,3 hours 41 minutes,2024-07-03
Delta,2024-08-20,2024-08-29,7:54am,3:15pm,"$1,871",18 hours 21 minutes,One,Seattle,1 hour 28 minutes,2024-07-03
multipleAirlines,2024-08-20,2024-08-29,5:05pm,4:10am,"$1,487",22 hours 5 minutes,One,Seattle,5 hours 48 minutes,2024-07-03
multipleAirlines,2024-08-20,2024-08-29,5:05pm,5:10am,"$1,487",23 hours 5 minutes,One,Seattle,6 hours 48 minutes,2024-07-03
multipleAirlines,2024-08-20,2024-08-29,7:55pm,4:50am,"$1,617",19 hours 55 minutes,One,San Francisco,3 hours 16 minutes,2024-07-03
multipleAirlines,2024-08-20,2024-08-29,2:37pm,5:10am,"$1,487",25 hours 33 minutes,One,Seattle,9 hours 20 minutes,2024-07-03
multipleAirlines,2024-08-20,2024-08-29,2:20pm,4:10am,"$1,487",24 hours 50 minutes,One,Seattle,8 hours 34 minutes,2024-07-03
multipleAirlines,2024-08-20,2024-08-29,2:37pm,4:10am,"$1,487",24 hours 33 minutes,One,Seattle,8 hours 20 minutes,2024-07-03
China Airlines,2024-08-20,2024-08-29,6:20am,4:00am,"$1,397",32 hours 40 minutes,One,Los Angeles,16 hours 2 minutes,2024-07-03
Delta,2024-08-20,2024-08-29,6:50am,5:50pm,"$1,358",22 hours 0 minutes,Two,"Minneapolis, Seoul","2 hours 6 minutes, 0 hours 50 minutes",2024-07-03
Cathay Pacific,2024-08-20,2024-08-29,9:18pm,9:00am,"$1,323",22 hours 42 minutes,Two,"San Francisco, Hong Kong","1 hour 51 minutes, 1 hour 0 minutes",2024-07-03
Cathay Pacific,2024-08-20,2024-08-29,9:18pm,10:05am,"$1,323",23 hours 47 minutes,Two,"San Francisco, Hong Kong","1 hour 51 minutes, 2 hours 10 minutes",2024-07-03
Cathay Pacific,2024-08-20,2024-08-29,9:45pm,10:05am,"$1,323",23 hours 20 minutes,Two,"Los Angeles, Hong Kong","2 hours 22 minutes, 1 hour 25 minutes",2024-07-03
Korean Air,2024-08-20,2024-08-29,12:10pm,10:30pm,"$1,875",21 hours 20 minutes,One,Seoul,4 hours 10 minutes,2024-07-03
Delta,2024-08-21,2024-08-30,7:54am,3:20pm,"$1,043",18 hours 26 minutes,One,Seattle,1 hour 33 minutes,2024-07-03
United,2024-08-21,2024-08-30,7:45am,6:45pm,"$1,043",22 hours 0 minutes,One,San Francisco,4 hours 59 minutes,2024-07-03
United,2024-08-21,2024-08-30,7:55pm,4:05am,"$1,043",19 hours 10 minutes,One,San Francisco,2 hours 1 minute,2024-07-03
United,2024-08-21,2024-08-30,3:50pm,4:05am,"$1,043",23 hours 15 minutes,One,San Francisco,6 hours 6 minutes,2024-07-03
United,2024-08-21,2024-08-30,7:45am,4:05am,"$1,052",31 hours 20 minutes,One,San Francisco,14 hours 14 minutes,2024-07-03
Japan Airlines,2024-08-21,2024-08-30,12:10pm,2:30pm,"$1,168",37 hours 20 minutes,One,Tokyo,20 hours 45 minutes,2024-07-03
Korean Air,2024-08-21,2024-08-30,12:10pm,12:10pm,"$1,207",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
Japan Airlines,2024-08-21,2024-08-30,12:35pm,8:50pm,"$1,465",19 hours 15 minutes,One,Tokyo,2 hours 25 minutes,2024-07-03
Japan Airlines,2024-08-21,2024-08-30,11:30am,8:50pm,"$1,465",20 hours 20 minutes,One,Tokyo,3 hours 40 minutes,2024-07-03
Japan Airlines,2024-08-21,2024-08-30,12:10pm,8:55pm,"$1,467",19 hours 45 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
China Airlines,2024-08-21,2024-08-30,6:20am,9:20pm,"$1,302",26 hours 0 minutes,One,Los Angeles,9 hours 22 minutes,2024-07-03
multipleAirlines,2024-08-21,2024-08-30,7:45am,5:00pm,"$1,657",20 hours 15 minutes,One,San Francisco,3 hours 29 minutes,2024-07-03
multipleAirlines,2024-08-21,2024-08-30,7:45pm,5:10am,"$1,622",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-21,2024-08-30,7:45pm,5:10am,"$1,652",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-21,2024-08-30,7:55pm,5:15am,"$1,657",20 hours 20 minutes,One,San Francisco,3 hours 41 minutes,2024-07-03
multipleAirlines,2024-08-21,2024-08-30,7:55pm,4:50am,"$1,657",19 hours 55 minutes,One,San Francisco,3 hours 16 minutes,2024-07-03
China Airlines,2024-08-21,2024-08-30,4:00pm,5:10am,"$1,451",24 hours 10 minutes,One,Los Angeles,7 hours 28 minutes,2024-07-03
multipleAirlines,2024-08-21,2024-08-30,5:05pm,5:10am,"$1,622",23 hours 5 minutes,One,Seattle,6 hours 48 minutes,2024-07-03
multipleAirlines,2024-08-21,2024-08-30,5:05pm,5:10am,"$1,652",23 hours 5 minutes,One,Seattle,6 hours 48 minutes,2024-07-03
multipleAirlines,2024-08-21,2024-08-30,2:37pm,5:10am,"$1,622",25 hours 33 minutes,One,Seattle,9 hours 20 minutes,2024-07-03
multipleAirlines,2024-08-21,2024-08-30,3:50pm,5:15am,"$1,657",24 hours 25 minutes,One,San Francisco,7 hours 46 minutes,2024-07-03
Korean Air,2024-08-21,2024-08-30,6:50am,5:50pm,"$1,411",22 hours 0 minutes,Two,"Minneapolis, Seoul","2 hours 6 minutes, 0 hours 50 minutes",2024-07-03
multipleAirlines,2024-08-21,2024-08-30,2:37pm,5:10am,"$1,652",25 hours 33 minutes,One,Seattle,9 hours 20 minutes,2024-07-03
multipleAirlines,2024-08-21,2024-08-30,2:20pm,5:10am,"$1,652",25 hours 50 minutes,One,Seattle,9 hours 34 minutes,2024-07-03
multipleAirlines,2024-08-21,2024-08-30,3:50pm,4:50am,"$1,657",24 hours 0 minutes,One,San Francisco,7 hours 21 minutes,2024-07-03
United,2024-08-23,2024-09-01,7:45am,6:45pm,"$1,115",22 hours 0 minutes,One,San Francisco,4 hours 59 minutes,2024-07-03
United,2024-08-23,2024-09-01,7:55pm,4:05am,"$1,115",19 hours 10 minutes,One,San Francisco,2 hours 1 minute,2024-07-03
Delta,2024-08-23,2024-09-01,3:09pm,3:25pm,"$1,103",35 hours 16 minutes,One,Seattle,18 hours 25 minutes,2024-07-03
United,2024-08-23,2024-09-01,3:50pm,4:05am,"$1,115",23 hours 15 minutes,One,San Francisco,6 hours 6 minutes,2024-07-03
United,2024-08-23,2024-09-01,7:45am,4:05am,"$1,125",31 hours 20 minutes,One,San Francisco,14 hours 14 minutes,2024-07-03
Korean Air,2024-08-23,2024-09-01,12:10pm,12:10pm,"$1,257",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
Japan Airlines,2024-08-23,2024-09-01,12:10pm,8:55pm,"$1,592",19 hours 45 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-23,2024-09-01,7:45am,5:00pm,"$1,687",20 hours 15 minutes,One,San Francisco,3 hours 29 minutes,2024-07-03
multipleAirlines,2024-08-23,2024-09-01,7:45pm,5:10am,"$1,630",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
Delta,2024-08-23,2024-09-01,7:54am,3:15pm,"$1,915",18 hours 21 minutes,One,Seattle,1 hour 28 minutes,2024-07-03
multipleAirlines,2024-08-23,2024-09-01,7:55pm,5:15am,"$1,687",20 hours 20 minutes,One,San Francisco,3 hours 41 minutes,2024-07-03
multipleAirlines,2024-08-23,2024-09-01,7:45pm,5:10am,"$1,747",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-23,2024-09-01,7:55pm,4:50am,"$1,687",19 hours 55 minutes,One,San Francisco,3 hours 16 minutes,2024-07-03
multipleAirlines,2024-08-23,2024-09-01,5:05pm,5:10am,"$1,630",23 hours 5 minutes,One,Seattle,6 hours 48 minutes,2024-07-03
Japan Airlines,2024-08-23,2024-09-01,11:30am,8:50pm,"$1,860",20 hours 20 minutes,One,Tokyo,3 hours 40 minutes,2024-07-03
multipleAirlines,2024-08-23,2024-09-01,2:37pm,5:10am,"$1,630",25 hours 33 minutes,One,Seattle,9 hours 20 minutes,2024-07-03
multipleAirlines,2024-08-23,2024-09-01,2:20pm,5:10am,"$1,630",25 hours 50 minutes,One,Seattle,9 hours 34 minutes,2024-07-03
Delta,2024-08-23,2024-09-01,6:50am,5:50pm,"$1,446",22 hours 0 minutes,Two,"Minneapolis, Seoul","2 hours 6 minutes, 0 hours 50 minutes",2024-07-03
multipleAirlines,2024-08-23,2024-09-01,5:05pm,5:10am,"$1,747",23 hours 5 minutes,One,Seattle,6 hours 48 minutes,2024-07-03
Japan Airlines,2024-08-23,2024-09-01,10:47am,8:55pm,"$1,554",21 hours 8 minutes,Two,"San Diego, Tokyo","1 hour 40 minutes, 1 hour 25 minutes",2024-07-03
multipleAirlines,2024-08-23,2024-09-01,3:50pm,4:50am,"$1,687",24 hours 0 minutes,One,San Francisco,7 hours 21 minutes,2024-07-03
Korean Air,2024-08-23,2024-09-01,12:10pm,10:30pm,"$1,919",21 hours 20 minutes,One,Seoul,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-23,2024-09-01,10:45pm,11:35am,"$1,429",23 hours 50 minutes,Two,"Los Angeles, Tokyo","1 hour 36 minutes, 4 hours 10 minutes",2024-07-03
multipleAirlines,2024-08-23,2024-09-01,3:50pm,5:15am,"$1,826",24 hours 25 minutes,One,San Francisco,7 hours 46 minutes,2024-07-03
China Airlines,2024-08-23,2024-09-01,6:20am,9:20pm,"$1,854",26 hours 0 minutes,One,Los Angeles,9 hours 22 minutes,2024-07-03
Korean Air,2024-08-23,2024-09-01,12:10pm,12:10pm,"$1,257",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
Japan Airlines,2024-08-23,2024-09-01,12:10pm,8:55pm,"$1,592",19 hours 45 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-23,2024-09-01,7:45am,5:00pm,"$1,687",20 hours 15 minutes,One,San Francisco,3 hours 29 minutes,2024-07-03
multipleAirlines,2024-08-23,2024-09-01,7:45pm,5:10am,"$1,630",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
Delta,2024-08-23,2024-09-01,7:54am,3:15pm,"$1,915",18 hours 21 minutes,One,Seattle,1 hour 28 minutes,2024-07-03
multipleAirlines,2024-08-23,2024-09-01,7:55pm,5:15am,"$1,687",20 hours 20 minutes,One,San Francisco,3 hours 41 minutes,2024-07-03
multipleAirlines,2024-08-23,2024-09-01,7:45pm,5:10am,"$1,747",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-08-23,2024-09-01,7:55pm,4:50am,"$1,687",19 hours 55 minutes,One,San Francisco,3 hours 16 minutes,2024-07-03
multipleAirlines,2024-08-23,2024-09-01,5:05pm,5:10am,"$1,630",23 hours 5 minutes,One,Seattle,6 hours 48 minutes,2024-07-03
Japan Airlines,2024-08-23,2024-09-01,11:30am,8:50pm,"$1,860",20 hours 20 minutes,One,Tokyo,3 hours 40 minutes,2024-07-03
multipleAirlines,2024-08-23,2024-09-01,2:37pm,5:10am,"$1,630",25 hours 33 minutes,One,Seattle,9 hours 20 minutes,2024-07-03
multipleAirlines,2024-08-23,2024-09-01,2:20pm,5:10am,"$1,630",25 hours 50 minutes,One,Seattle,9 hours 34 minutes,2024-07-03
Delta,2024-08-23,2024-09-01,6:50am,5:50pm,"$1,446",22 hours 0 minutes,Two,"Minneapolis, Seoul","2 hours 6 minutes, 0 hours 50 minutes",2024-07-03
multipleAirlines,2024-08-23,2024-09-01,5:05pm,5:10am,"$1,747",23 hours 5 minutes,One,Seattle,6 hours 48 minutes,2024-07-03
Japan Airlines,2024-08-23,2024-09-01,10:47am,8:55pm,"$1,554",21 hours 8 minutes,Two,"San Diego, Tokyo","1 hour 40 minutes, 1 hour 25 minutes",2024-07-03
