Airline,Travel Date,Return Date,Departure,Arrival,Price,Total Travel Time,Stops,Layover City,Layover Time,Collection Date
Korean Air,2024-07-19,2024-07-28,10:30am,12:10pm,"$2,284",36 hours 40 minutes,One,Seoul,19 hours 15 minutes,2024-07-03
multipleAirlines,2024-07-19,2024-07-28,7:30pm,11:30am,"$1,881",27 hours 0 minutes,Two,"Los Angeles, Seoul","2 hours 19 minutes, 6 hours 0 minutes",2024-07-03
Delta,2024-07-19,2024-07-28,3:09pm,3:25pm,"$2,229",35 hours 16 minutes,One,Seattle,18 hours 30 minutes,2024-07-03
multipleAirlines,2024-07-19,2024-07-28,7:58pm,5:15am,"$2,724",20 hours 17 minutes,One,San Francisco,3 hours 38 minutes,2024-07-03
China Airlines,2024-07-19,2024-07-28,6:20am,9:20pm,"$2,408",26 hours 0 minutes,One,Los Angeles,9 hours 22 minutes,2024-07-03
Japan Airlines,2024-07-19,2024-07-28,12:25pm,11:35am,"$2,452",34 hours 10 minutes,One,Tokyo,17 hours 0 minutes,2024-07-03
multipleAirlines,2024-07-19,2024-07-28,7:58pm,4:50am,"$2,821",19 hours 52 minutes,One,San Francisco,3 hours 13 minutes,2024-07-03
United,2024-07-19,2024-07-28,7:58pm,6:45pm,"$2,333",33 hours 47 minutes,One,San Francisco,16 hours 43 minutes,2024-07-03
multipleAirlines,2024-07-19,2024-07-28,2:30pm,5:10am,"$2,529",25 hours 40 minutes,One,Seattle,9 hours 28 minutes,2024-07-03
Japan Airlines,2024-07-19,2024-07-28,12:00pm,8:55pm,"$2,944",19 hours 55 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
Korean Air,2024-07-19,2024-07-28,7:00am,5:50pm,"$2,290",21 hours 50 minutes,Two,"Minneapolis, Seoul","2 hours 5 minutes, 0 hours 50 minutes",2024-07-03
Turkish Airlines,2024-07-19,2024-07-28,8:40pm,5:55pm,"$2,682",32 hours 15 minutes,One,Istanbul,8 hours 55 minutes,2024-07-03
Asiana Airlines,2024-07-19,2024-07-28,7:58pm,11:30am,"$2,197",26 hours 32 minutes,Two,"San Francisco, Seoul","1 hour 43 minutes, 6 hours 0 minutes",2024-07-03
multipleAirlines,2024-07-19,2024-07-28,12:53pm,4:40am,"$2,152",26 hours 47 minutes,Two,"Seattle, San Francisco","2 hours 43 minutes, 4 hours 54 minutes",2024-07-03
multipleAirlines,2024-07-19,2024-07-28,12:53pm,4:40am,"$2,152",26 hours 47 minutes,Two,"Seattle, San Francisco","3 hours 43 minutes, 3 hours 55 minutes",2024-07-03
multipleAirlines,2024-07-19,2024-07-28,12:53pm,4:40am,"$2,152",26 hours 47 minutes,Two,"Seattle, San Francisco","0 hours 50 minutes, 6 hours 49 minutes",2024-07-03
multipleAirlines,2024-07-19,2024-07-28,12:53pm,4:40am,"$2,157",26 hours 47 minutes,Two,"Seattle, San Francisco","4 hours 57 minutes, 2 hours 40 minutes",2024-07-03
multipleAirlines,2024-07-19,2024-07-28,2:30pm,4:40am,"$2,125",25 hours 10 minutes,Two,"Seattle, San Francisco","1 hour 3 minutes, 4 hours 54 minutes",2024-07-03
multipleAirlines,2024-07-19,2024-07-28,2:30pm,4:40am,"$2,125",25 hours 10 minutes,Two,"Seattle, San Francisco","2 hours 3 minutes, 3 hours 55 minutes",2024-07-03
United,2024-07-20,2024-07-29,7:58pm,4:05am,"$1,550",19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
United,2024-07-20,2024-07-29,6:00am,6:45pm,"$1,550",23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
United,2024-07-20,2024-07-29,6:00am,4:05am,"$1,561",33 hours 5 minutes,One,San Francisco,16 hours 1 minute,2024-07-03
Delta,2024-07-20,2024-07-29,7:54am,3:25pm,"$2,081",18 hours 31 minutes,One,Seattle,1 hour 43 minutes,2024-07-03
multipleAirlines,2024-07-20,2024-07-29,5:45pm,4:10am,"$2,109",21 hours 25 minutes,One,Seattle,5 hours 10 minutes,2024-07-03
Korean Air,2024-07-20,2024-07-29,10:30am,12:10pm,"$2,130",36 hours 40 minutes,One,Seoul,19 hours 15 minutes,2024-07-03
multipleAirlines,2024-07-20,2024-07-29,6:00am,5:00pm,"$2,366",22 hours 0 minutes,One,San Francisco,5 hours 16 minutes,2024-07-03
multipleAirlines,2024-07-20,2024-07-29,5:45pm,5:10am,"$2,109",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-20,2024-07-29,7:58pm,5:15am,"$2,366",20 hours 17 minutes,One,San Francisco,3 hours 38 minutes,2024-07-03
multipleAirlines,2024-07-20,2024-07-29,3:59pm,5:10am,"$2,109",24 hours 11 minutes,One,Seattle,7 hours 59 minutes,2024-07-03
multipleAirlines,2024-07-20,2024-07-29,2:27pm,4:10am,"$2,109",24 hours 43 minutes,One,Seattle,8 hours 30 minutes,2024-07-03
multipleAirlines,2024-07-20,2024-07-29,3:59pm,4:10am,"$2,109",23 hours 11 minutes,One,Seattle,6 hours 59 minutes,2024-07-03
multipleAirlines,2024-07-20,2024-07-29,7:58pm,4:50am,"$2,366",19 hours 52 minutes,One,San Francisco,3 hours 13 minutes,2024-07-03
multipleAirlines,2024-07-20,2024-07-29,2:27pm,5:10am,"$2,109",25 hours 43 minutes,One,Seattle,9 hours 30 minutes,2024-07-03
Delta,2024-07-20,2024-07-29,3:09pm,3:30pm,"$2,183",35 hours 21 minutes,One,Seattle,18 hours 35 minutes,2024-07-03
multipleAirlines,2024-07-20,2024-07-29,7:58pm,11:30am,"$1,880",26 hours 32 minutes,Two,"San Francisco, Seoul","1 hour 43 minutes, 6 hours 0 minutes",2024-07-03
Japan Airlines,2024-07-20,2024-07-29,11:30am,8:50pm,"$3,046",20 hours 20 minutes,One,Tokyo,3 hours 40 minutes,2024-07-03
Asiana Airlines,2024-07-20,2024-07-29,7:58pm,11:30am,"$1,931",26 hours 32 minutes,Two,"San Francisco, Seoul","1 hour 43 minutes, 6 hours 0 minutes",2024-07-03
multipleAirlines,2024-07-20,2024-07-29,3:59pm,4:40am,"$1,998",23 hours 41 minutes,Two,"Seattle, San Francisco","1 hour 48 minutes, 2 hours 40 minutes",2024-07-03
multipleAirlines,2024-07-20,2024-07-29,3:59pm,4:45am,"$1,999",23 hours 46 minutes,Two,"Seattle, San Francisco","1 hour 48 minutes, 2 hours 55 minutes",2024-07-03
multipleAirlines,2024-07-20,2024-07-29,2:27pm,4:40am,"$1,971",25 hours 13 minutes,Two,"Seattle, San Francisco","3 hours 19 minutes, 2 hours 40 minutes",2024-07-03
multipleAirlines,2024-07-20,2024-07-29,2:27pm,4:40am,"$1,971",25 hours 13 minutes,Two,"Seattle, San Francisco","1 hour 5 minutes, 4 hours 54 minutes",2024-07-03
multipleAirlines,2024-07-20,2024-07-29,12:53pm,4:40am,"$1,998",26 hours 47 minutes,Two,"Seattle, San Francisco","2 hours 43 minutes, 4 hours 54 minutes",2024-07-03
multipleAirlines,2024-07-20,2024-07-29,12:53pm,4:40am,"$1,998",26 hours 47 minutes,Two,"Seattle, San Francisco","0 hours 50 minutes, 6 hours 49 minutes",2024-07-03
multipleAirlines,2024-07-20,2024-07-29,12:53pm,4:40am,"$2,003",26 hours 47 minutes,Two,"Seattle, San Francisco","4 hours 57 minutes, 2 hours 40 minutes",2024-07-03
United,2024-07-21,2024-07-30,7:58pm,4:05am,"$1,527",19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
United,2024-07-21,2024-07-30,6:00am,6:45pm,"$1,527",23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
United,2024-07-21,2024-07-30,6:00am,4:05am,"$1,538",33 hours 5 minutes,One,San Francisco,16 hours 1 minute,2024-07-03
United,2024-07-21,2024-07-30,7:15am,6:45pm,"$1,634",22 hours 30 minutes,Two,"Houston, San Francisco","1 hour 49 minutes, 2 hours 20 minutes",2024-07-03
Delta,2024-07-21,2024-07-30,7:54am,3:30pm,"$2,006",18 hours 36 minutes,One,Seattle,1 hour 48 minutes,2024-07-03
United,2024-07-21,2024-07-30,3:47pm,4:05am,"$1,634",23 hours 18 minutes,Two,"Houston, San Francisco","1 hour 7 minutes, 3 hours 33 minutes",2024-07-03
Japan Airlines,2024-07-21,2024-07-30,11:30am,8:50pm,"$2,085",20 hours 20 minutes,One,Tokyo,3 hours 40 minutes,2024-07-03
Japan Airlines,2024-07-21,2024-07-30,12:00pm,8:55pm,"$2,167",19 hours 55 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-21,2024-07-30,7:45pm,5:10am,"$2,089",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-21,2024-07-30,6:00am,5:00pm,"$2,139",22 hours 0 minutes,One,San Francisco,5 hours 16 minutes,2024-07-03
Korean Air,2024-07-21,2024-07-30,10:30am,12:10pm,"$1,997",36 hours 40 minutes,One,Seoul,19 hours 15 minutes,2024-07-03
Korean Air,2024-07-21,2024-07-30,12:10pm,12:10pm,"$1,997",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
Korean Air,2024-07-21,2024-07-30,12:10pm,9:25am,"$2,103",32 hours 15 minutes,One,Seoul,15 hours 10 minutes,2024-07-03
China Airlines,2024-07-21,2024-07-30,6:20am,9:20pm,"$1,961",26 hours 0 minutes,One,Los Angeles,9 hours 22 minutes,2024-07-03
Japan Airlines,2024-07-21,2024-07-30,11:30am,11:35am,"$2,085",35 hours 5 minutes,One,Tokyo,18 hours 15 minutes,2024-07-03
Japan Airlines,2024-07-21,2024-07-30,12:25pm,11:35am,"$2,165",34 hours 10 minutes,One,Tokyo,17 hours 0 minutes,2024-07-03
multipleAirlines,2024-07-21,2024-07-30,2:30pm,5:10am,"$2,089",25 hours 40 minutes,One,Seattle,9 hours 28 minutes,2024-07-03
United,2024-07-21,2024-07-30,7:58pm,6:45pm,"$2,029",33 hours 47 minutes,One,San Francisco,16 hours 43 minutes,2024-07-03
Japan Airlines,2024-07-21,2024-07-30,12:00pm,2:30pm,"$2,175",37 hours 30 minutes,One,Tokyo,20 hours 45 minutes,2024-07-03
multipleAirlines,2024-07-21,2024-07-30,5:45pm,5:10am,"$2,345",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
Korean Air,2024-07-21,2024-07-30,6:40am,5:50pm,"$2,002",22 hours 10 minutes,Two,"Minneapolis, Seoul","2 hours 21 minutes, 0 hours 50 minutes",2024-07-03
Turkish Airlines,2024-07-21,2024-07-30,8:40pm,5:55pm,"$2,355",32 hours 15 minutes,One,Istanbul,8 hours 55 minutes,2024-07-03
multipleAirlines,2024-07-21,2024-07-30,9:17pm,9:00am,"$2,017",22 hours 43 minutes,Two,"San Francisco, Hong Kong","1 hour 58 minutes, 1 hour 0 minutes",2024-07-03
Cathay Pacific,2024-07-21,2024-07-30,9:17pm,9:00am,"$2,039",22 hours 43 minutes,Two,"San Francisco, Hong Kong","1 hour 58 minutes, 1 hour 0 minutes",2024-07-03
multipleAirlines,2024-07-21,2024-07-30,2:30pm,5:10am,"$1,860",25 hours 40 minutes,Two,"Seattle, Los Angeles","2 hours 30 minutes, 2 hours 50 minutes",2024-07-03
United,2024-07-22,2024-07-31,6:00am,6:45pm,"$1,509",23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
United,2024-07-22,2024-07-31,7:58pm,4:05am,"$1,515",19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
United,2024-07-22,2024-07-31,6:00am,4:05am,"$1,520",33 hours 5 minutes,One,San Francisco,16 hours 1 minute,2024-07-03
Delta,2024-07-22,2024-07-31,7:54am,3:20pm,"$2,045",18 hours 26 minutes,One,Seattle,1 hour 38 minutes,2024-07-03
multipleAirlines,2024-07-22,2024-07-31,7:45pm,5:10am,"$2,074",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
Japan Airlines,2024-07-22,2024-07-31,12:00pm,8:55pm,"$2,305",19 hours 55 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
Korean Air,2024-07-22,2024-07-31,12:10pm,12:10pm,"$2,135",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
multipleAirlines,2024-07-22,2024-07-31,5:45pm,5:10am,"$2,074",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-22,2024-07-31,6:00am,5:00pm,"$2,404",22 hours 0 minutes,One,San Francisco,5 hours 16 minutes,2024-07-03
multipleAirlines,2024-07-22,2024-07-31,3:59pm,5:10am,"$2,074",24 hours 11 minutes,One,Seattle,7 hours 59 minutes,2024-07-03
multipleAirlines,2024-07-22,2024-07-31,2:30pm,5:10am,"$2,074",25 hours 40 minutes,One,Seattle,9 hours 28 minutes,2024-07-03
Japan Airlines,2024-07-22,2024-07-31,11:30am,11:35am,"$2,223",35 hours 5 minutes,One,Tokyo,18 hours 15 minutes,2024-07-03
multipleAirlines,2024-07-22,2024-07-31,7:58pm,5:15am,"$2,404",20 hours 17 minutes,One,San Francisco,3 hours 38 minutes,2024-07-03
Korean Air,2024-07-22,2024-07-31,12:10pm,9:25am,"$2,255",32 hours 15 minutes,One,Seoul,15 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-22,2024-07-31,7:58pm,4:50am,"$2,404",19 hours 52 minutes,One,San Francisco,3 hours 13 minutes,2024-07-03
Korean Air,2024-07-22,2024-07-31,12:10pm,5:50pm,"$2,095",40 hours 40 minutes,One,Seoul,23 hours 30 minutes,2024-07-03
multipleAirlines,2024-07-22,2024-07-31,7:58pm,11:30am,"$1,780",26 hours 32 minutes,Two,"San Francisco, Seoul","1 hour 43 minutes, 6 hours 0 minutes",2024-07-03
Korean Air,2024-07-22,2024-07-31,7:00am,5:50pm,"$2,101",21 hours 50 minutes,Two,"Minneapolis, Seoul","2 hours 5 minutes, 0 hours 50 minutes",2024-07-03
Asiana Airlines,2024-07-22,2024-07-31,7:58pm,11:30am,"$1,831",26 hours 32 minutes,Two,"San Francisco, Seoul","1 hour 43 minutes, 6 hours 0 minutes",2024-07-03
Turkish Airlines,2024-07-22,2024-07-31,8:40pm,5:55pm,"$2,246",32 hours 15 minutes,One,Istanbul,8 hours 55 minutes,2024-07-03
multipleAirlines,2024-07-22,2024-07-31,7:00am,5:50pm,"$2,135",21 hours 50 minutes,Two,"Minneapolis, Seoul","2 hours 5 minutes, 0 hours 50 minutes",2024-07-03
United,2024-07-22,2024-07-31,7:58pm,6:45pm,"$2,292",33 hours 47 minutes,One,San Francisco,16 hours 43 minutes,2024-07-03
Delta,2024-07-22,2024-07-31,5:50am,5:50pm,"$2,134",23 hours 0 minutes,Two,"Atlanta, Seoul","0 hours 44 minutes, 1 hour 45 minutes",2024-07-03
multipleAirlines,2024-07-22,2024-07-31,3:59pm,5:10am,"$1,979",24 hours 11 minutes,Two,"Seattle, Los Angeles","1 hour 1 minutes, 2 hours 45 minutes",2024-07-03
Japan Airlines,2024-07-22,2024-07-31,10:56am,8:55pm,"$2,429",20 hours 59 minutes,Two,"San Diego, Tokyo","1 hour 42 minutes, 1 hour 25 minutes",2024-07-03
United,2024-07-23,2024-08-01,7:58pm,4:05am,"$1,493",19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
United,2024-07-23,2024-08-01,6:00am,6:45pm,"$1,493",23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
multipleAirlines,2024-07-23,2024-08-01,7:45pm,4:10am,"$1,742",19 hours 25 minutes,One,Seattle,3 hours 10 minutes,2024-07-03
United,2024-07-23,2024-08-01,6:00am,4:05am,"$1,504",33 hours 5 minutes,One,San Francisco,16 hours 1 minute,2024-07-03
multipleAirlines,2024-07-23,2024-08-01,7:45pm,5:10am,"$1,742",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-23,2024-08-01,5:45pm,4:10am,"$1,742",21 hours 25 minutes,One,Seattle,5 hours 10 minutes,2024-07-03
Delta,2024-07-23,2024-08-01,7:54am,3:15pm,"$2,015",18 hours 21 minutes,One,Seattle,1 hour 33 minutes,2024-07-03
multipleAirlines,2024-07-23,2024-08-01,5:45pm,5:10am,"$1,742",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-23,2024-08-01,3:59pm,4:10am,"$1,742",23 hours 11 minutes,One,Seattle,6 hours 59 minutes,2024-07-03
multipleAirlines,2024-07-23,2024-08-01,3:59pm,5:10am,"$1,742",24 hours 11 minutes,One,Seattle,7 hours 59 minutes,2024-07-03
multipleAirlines,2024-07-23,2024-08-01,7:58pm,4:50am,"$1,957",19 hours 52 minutes,One,San Francisco,3 hours 13 minutes,2024-07-03
multipleAirlines,2024-07-23,2024-08-01,6:00am,5:00pm,"$1,957",22 hours 0 minutes,One,San Francisco,5 hours 16 minutes,2024-07-03
multipleAirlines,2024-07-23,2024-08-01,7:58pm,5:15am,"$1,957",20 hours 17 minutes,One,San Francisco,3 hours 38 minutes,2024-07-03
multipleAirlines,2024-07-23,2024-08-01,2:30pm,4:10am,"$1,742",24 hours 40 minutes,One,Seattle,8 hours 28 minutes,2024-07-03
multipleAirlines,2024-07-23,2024-08-01,2:30pm,5:10am,"$1,742",25 hours 40 minutes,One,Seattle,9 hours 28 minutes,2024-07-03
Japan Airlines,2024-07-23,2024-08-01,11:30am,8:50pm,"$2,304",20 hours 20 minutes,One,Tokyo,3 hours 40 minutes,2024-07-03
Japan Airlines,2024-07-23,2024-08-01,12:00pm,8:55pm,"$2,276",19 hours 55 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
Japan Airlines,2024-07-23,2024-08-01,12:25pm,8:50pm,"$2,384",19 hours 25 minutes,One,Tokyo,2 hours 25 minutes,2024-07-03
Korean Air,2024-07-23,2024-08-01,12:10pm,12:10pm,"$2,066",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
multipleAirlines,2024-07-23,2024-08-01,12:53pm,4:10am,"$2,045",26 hours 17 minutes,One,Seattle,10 hours 8 minutes,2024-07-03
Delta,2024-07-23,2024-08-01,3:09pm,3:20pm,"$2,143",35 hours 11 minutes,One,Seattle,18 hours 25 minutes,2024-07-03
United,2024-07-23,2024-08-01,7:58pm,6:45pm,"$2,152",33 hours 47 minutes,One,San Francisco,16 hours 43 minutes,2024-07-03
Turkish Airlines,2024-07-23,2024-08-01,8:40pm,5:55pm,"$2,217",32 hours 15 minutes,One,Istanbul,8 hours 55 minutes,2024-07-03
Korean Air,2024-07-23,2024-08-01,7:00am,5:50pm,"$2,072",21 hours 50 minutes,Two,"Minneapolis, Seoul","2 hours 5 minutes, 0 hours 50 minutes",2024-07-03
multipleAirlines,2024-07-23,2024-08-01,10:56am,8:55pm,"$2,200",20 hours 59 minutes,Two,"San Diego, Tokyo","1 hour 42 minutes, 1 hour 25 minutes",2024-07-03
United,2024-07-24,2024-08-02,7:58pm,4:05am,"$1,440",19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
United,2024-07-24,2024-08-02,6:00am,6:45pm,"$1,440",23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
United,2024-07-24,2024-08-02,6:00am,4:05am,"$1,486",33 hours 5 minutes,One,San Francisco,16 hours 1 minute,2024-07-03
Delta,2024-07-24,2024-08-02,7:54am,3:20pm,"$1,983",18 hours 26 minutes,One,Seattle,1 hour 38 minutes,2024-07-03
multipleAirlines,2024-07-24,2024-08-02,6:00am,5:00pm,"$1,922",22 hours 0 minutes,One,San Francisco,5 hours 16 minutes,2024-07-03
multipleAirlines,2024-07-24,2024-08-02,7:45pm,5:10am,"$1,912",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-24,2024-08-02,5:45pm,5:10am,"$1,912",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
Japan Airlines,2024-07-24,2024-08-02,12:00pm,8:55pm,"$2,245",19 hours 55 minutes,One,Tokyo,3 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-24,2024-08-02,3:59pm,5:10am,"$1,912",24 hours 11 minutes,One,Seattle,7 hours 59 minutes,2024-07-03
Japan Airlines,2024-07-24,2024-08-02,11:30am,8:50pm,"$2,273",20 hours 20 minutes,One,Tokyo,3 hours 40 minutes,2024-07-03
Japan Airlines,2024-07-24,2024-08-02,12:25pm,8:50pm,"$2,353",19 hours 25 minutes,One,Tokyo,2 hours 25 minutes,2024-07-03
Korean Air,2024-07-24,2024-08-02,12:10pm,12:10pm,"$2,035",35 hours 0 minutes,One,Seoul,17 hours 50 minutes,2024-07-03
multipleAirlines,2024-07-24,2024-08-02,2:30pm,5:10am,"$1,912",25 hours 40 minutes,One,Seattle,9 hours 28 minutes,2024-07-03
Korean Air,2024-07-24,2024-08-02,10:30am,12:10pm,"$2,035",36 hours 40 minutes,One,Seoul,19 hours 15 minutes,2024-07-03
Delta,2024-07-24,2024-08-02,3:09pm,3:30pm,"$2,002",35 hours 21 minutes,One,Seattle,18 hours 35 minutes,2024-07-03
Japan Airlines,2024-07-24,2024-08-02,11:30am,11:35am,"$2,163",35 hours 5 minutes,One,Tokyo,18 hours 15 minutes,2024-07-03
Japan Airlines,2024-07-24,2024-08-02,12:25pm,11:35am,"$2,243",34 hours 10 minutes,One,Tokyo,17 hours 0 minutes,2024-07-03
Turkish Airlines,2024-07-24,2024-08-02,8:40pm,5:55pm,"$2,186",32 hours 15 minutes,One,Istanbul,8 hours 55 minutes,2024-07-03
multipleAirlines,2024-07-24,2024-08-02,9:00am,9:20pm,"$1,950",23 hours 20 minutes,Two,"Seattle, Los Angeles","0 hours 41 minutes, 2 hours 13 minutes",2024-07-03
multipleAirlines,2024-07-24,2024-08-02,3:59pm,4:40am,"$1,942",23 hours 41 minutes,Two,"Seattle, San Francisco","1 hour 48 minutes, 2 hours 40 minutes",2024-07-03
multipleAirlines,2024-07-24,2024-08-02,10:10am,8:55pm,"$2,169",21 hours 45 minutes,Two,"Los Angeles, Tokyo","2 hours 14 minutes, 1 hour 30 minutes",2024-07-03
United,2024-07-24,2024-08-02,7:58pm,6:45pm,"$2,329",33 hours 47 minutes,One,San Francisco,16 hours 43 minutes,2024-07-03
multipleAirlines,2024-07-24,2024-08-02,8:45pm,9:00am,"$2,073",23 hours 15 minutes,Two,"Vancouver, Hong Kong","2 hours 25 minutes, 1 hour 25 minutes",2024-07-03
multipleAirlines,2024-07-24,2024-08-02,2:30pm,4:40am,"$1,915",25 hours 10 minutes,Two,"Seattle, San Francisco","3 hours 17 minutes, 2 hours 40 minutes",2024-07-03
multipleAirlines,2024-07-24,2024-08-02,2:30pm,4:40am,"$1,915",25 hours 10 minutes,Two,"Seattle, San Francisco","1 hour 3 minutes, 4 hours 54 minutes",2024-07-03
United,2024-07-25,2024-08-03,7:58pm,4:05am,"$1,436",19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
United,2024-07-25,2024-08-03,6:00am,6:45pm,"$1,436",23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
United,2024-07-25,2024-08-03,6:00am,4:05am,"$1,447",33 hours 5 minutes,One,San Francisco,16 hours 1 minute,2024-07-03
Delta,2024-07-25,2024-08-03,7:54am,3:30pm,"$1,951",18 hours 36 minutes,One,Seattle,1 hour 48 minutes,2024-07-03
multipleAirlines,2024-07-25,2024-08-03,5:45pm,4:10am,"$2,022",21 hours 25 minutes,One,Seattle,5 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-25,2024-08-03,5:45pm,5:10am,"$2,022",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
multipleAirlines,2024-07-25,2024-08-03,3:59pm,5:10am,"$2,022",24 hours 11 minutes,One,Seattle,7 hours 59 minutes,2024-07-03
multipleAirlines,2024-07-25,2024-08-03,6:00am,5:00pm,"$2,308",22 hours 0 minutes,One,San Francisco,5 hours 16 minutes,2024-07-03
multipleAirlines,2024-07-25,2024-08-03,3:59pm,4:10am,"$2,022",23 hours 11 minutes,One,Seattle,6 hours 59 minutes,2024-07-03
multipleAirlines,2024-07-25,2024-08-03,2:30pm,5:10am,"$2,022",25 hours 40 minutes,One,Seattle,9 hours 28 minutes,2024-07-03
multipleAirlines,2024-07-25,2024-08-03,2:30pm,4:10am,"$2,022",24 hours 40 minutes,One,Seattle,8 hours 28 minutes,2024-07-03
Korean Air,2024-07-25,2024-08-03,12:10pm,5:50pm,"$2,003",40 hours 40 minutes,One,Seoul,23 hours 30 minutes,2024-07-03
Japan Airlines,2024-07-25,2024-08-03,12:25pm,11:35am,"$2,211",34 hours 10 minutes,One,Tokyo,17 hours 0 minutes,2024-07-03
Korean Air,2024-07-25,2024-08-03,7:00am,5:50pm,"$2,009",21 hours 50 minutes,Two,"Minneapolis, Seoul","2 hours 5 minutes, 0 hours 50 minutes",2024-07-03
Turkish Airlines,2024-07-25,2024-08-03,8:40pm,5:55pm,"$2,184",32 hours 15 minutes,One,Istanbul,8 hours 55 minutes,2024-07-03
Delta,2024-07-25,2024-08-03,3:09pm,3:15pm,"$2,183",35 hours 6 minutes,One,Seattle,18 hours 20 minutes,2024-07-03
multipleAirlines,2024-07-25,2024-08-03,12:53pm,4:10am,"$2,395",26 hours 17 minutes,One,Seattle,10 hours 8 minutes,2024-07-03
Delta,2024-07-25,2024-08-03,5:25am,3:30pm,"$2,135",21 hours 5 minutes,Two,"Salt Lake City, Seattle","1 hour 26 minutes, 2 hours 10 minutes",2024-07-03
multipleAirlines,2024-07-25,2024-08-03,3:59pm,5:10am,"$1,934",24 hours 11 minutes,Two,"Seattle, Los Angeles","1 hour 1 minutes, 2 hours 50 minutes",2024-07-03
multipleAirlines,2024-07-25,2024-08-03,3:59pm,5:10am,"$1,934",24 hours 11 minutes,Two,"Seattle, Los Angeles","2 hours 1 minutes, 1 hour 50 minutes",2024-07-03
multipleAirlines,2024-07-25,2024-08-03,3:59pm,4:40am,"$1,911",23 hours 41 minutes,Two,"Seattle, San Francisco","1 hour 48 minutes, 2 hours 40 minutes",2024-07-03
multipleAirlines,2024-07-25,2024-08-03,9:17pm,8:55am,"$2,124",22 hours 38 minutes,Two,"San Francisco, Hong Kong","1 hour 58 minutes, 1 hour 5 minutes",2024-07-03
multipleAirlines,2024-07-25,2024-08-03,2:30pm,4:40am,"$1,884",25 hours 10 minutes,Two,"Seattle, San Francisco","3 hours 17 minutes, 2 hours 40 minutes",2024-07-03
multipleAirlines,2024-07-25,2024-08-03,2:30pm,4:40am,"$1,884",25 hours 10 minutes,Two,"Seattle, San Francisco","1 hour 3 minutes, 4 hours 54 minutes",2024-07-03
multipleAirlines,2024-07-25,2024-08-03,2:30pm,4:40am,"$1,884",25 hours 10 minutes,Two,"Seattle, San Francisco","2 hours 3 minutes, 3 hours 55 minutes",2024-07-03
United,2024-07-26,2024-08-04,6:00am,6:45pm,"$1,837",23 hours 45 minutes,One,San Francisco,6 hours 46 minutes,2024-07-03
United,2024-07-26,2024-08-04,7:58pm,4:05am,"$1,897",19 hours 7 minutes,One,San Francisco,1 hour 58 minutes,2024-07-03
multipleAirlines,2024-07-26,2024-08-04,7:45pm,5:10am,"$2,022",20 hours 25 minutes,One,Seattle,4 hours 10 minutes,2024-07-03
Delta,2024-07-26,2024-08-04,7:54am,3:15pm,"$2,171",18 hours 21 minutes,One,Seattle,1 hour 33 minutes,2024-07-03
multipleAirlines,2024-07-26,2024-08-04,5:45pm,5:10am,"$2,022",22 hours 25 minutes,One,Seattle,6 hours 10 minutes,2024-07-03
